leaver_hazardinflow,loser_hazardinflow,entrant_hazardinflow,date
0.01465382778143012,0.0022780357459019906,0.0180783655072354,2013-10-01
0.011729096274364083,0.0021221657141394304,0.015642720862501864,2013-11-01
0.012678649918152976,0.0016914400640009484,0.01589135376222873,2013-12-01
0.014949084441736052,0.002453459263867757,0.021899940318208626,2014-01-01
0.011848443367831836,0.001669348703371349,0.015065824645054888,2014-02-01
0.010505466929871733,0.0019104150464327768,0.01663288910391568,2014-03-01
0.010760416288718495,0.002040238536139407,0.016147769760443517,2014-04-01
0.011531224562080812,0.0017192806195654353,0.027887455282865105,2014-05-01
0.013614031162887626,0.0023846435017981344,0.038090197286830926,2014-06-01
0.013087286966804865,0.00245771826222972,0.03009093706574259,2014-07-01
0.013382601209221594,0.003041715058021152,0.022982993980249496,2014-08-01
0.009803237559911786,0.0032267734182017485,0.02440642236580567,2014-09-01
0.010615610620650612,0.0026089201955810026,0.021086421592896882,2014-10-01
0.011956317397797466,0.001741727786124698,0.01747290234579035,2014-11-01
0.01251122422619265,0.0019979404761000744,0.016681600021700785,2014-12-01
0.013417961459554666,0.0021514477471807265,0.02382462866502628,2015-01-01
0.011115850214133393,0.0023907372589210153,0.017196896012496268,2015-02-01
0.010550081574308718,0.0027158467676757798,0.01602370189613146,2015-03-01
0.011701989663156864,0.002383226613106301,0.018597262102209158,2015-04-01
0.010210150930038329,0.0023702988955123386,0.026314115522177696,2015-05-01
0.012387879261974299,0.0027299204532530512,0.03835124944950661,2015-06-01
0.012732520765766744,0.003193198313376157,0.02865632215174496,2015-07-01
0.009401937250928532,0.00268494487713838,0.019788852224563436,2015-08-01
0.010515206094983305,0.0029233482751841026,0.0227560476623667,2015-09-01
0.011100966151872395,0.002629363587224354,0.016034889160054258,2015-10-01
0.011030045277906826,0.002253325428605605,0.017384965996398636,2015-11-01
0.012399436614423701,0.0020361926411174205,0.017186691700797625,2015-12-01
0.012777256005398762,0.0023565582669011213,0.020782906774483537,2016-01-01
0.00974874743930918,0.0021127398085505704,0.017609952990287687,2016-02-01
0.010368578635347327,0.0021069155955247363,0.01673535021136521,2016-03-01
0.01039154313772604,0.0028712873758054646,0.01902524612140168,2016-04-01
0.008827323018506823,0.002170866830680409,0.026728231121288998,2016-05-01
0.013494288378233377,0.002772106538734842,0.035940042015116795,2016-06-01
0.010485489093382176,0.003100326129321503,0.024249580574078028,2016-07-01
0.010267075791691255,0.0032497352491469367,0.02067889987871994,2016-08-01
0.011917729471717597,0.003382754258358693,0.023958301206317666,2016-09-01
0.009647193199816793,0.0032462063425691755,0.020517141907050156,2016-10-01
0.01067446782328148,0.00302034569397955,0.018263224058919364,2016-11-01
0.012093571553781912,0.0022014966063002425,0.016073806408404126,2016-12-01
0.014259547596704976,0.002607911943227549,0.022031525484119786,2017-01-01
0.011760594542672378,0.002869755580723318,0.018415370392813615,2017-02-01
0.009687899610143842,0.00272182135768788,0.016555747809374667,2017-03-01
0.009270490396244708,0.002782666587199447,0.017189255367083187,2017-04-01
0.008289156263749748,0.0023375782846079105,0.023936308334615443,2017-05-01
0.01296203323998248,0.003087927502790261,0.03500258937942235,2017-06-01
0.010586085563253125,0.0031859874610819165,0.021350434807752557,2017-07-01
0.009341035587502792,0.002832110743592871,0.021805236157600758,2017-08-01
0.010734409019565011,0.0029846314440117486,0.021157935893060136,2017-09-01
0.008517762760963435,0.002456225360330089,0.019768985646677593,2017-10-01
0.009707255776601458,0.002538201161826458,0.018846423687103844,2017-11-01
0.011202667956499749,0.002198748665645393,0.016762949706583315,2017-12-01
0.013364011617251093,0.002687699555676336,0.020662005272792907,2018-01-01
0.010614353464551321,0.0028926831237999807,0.02107976519929839,2018-02-01
0.008961367587028111,0.002759730322897729,0.018160713630718597,2018-03-01
0.007517242424375191,0.0026085323974026965,0.01830363021848085,2018-04-01
0.007496900753426843,0.0030147171670277095,0.021222336407240364,2018-05-01
0.012418141883171233,0.002390331372427949,0.03543224346468255,2018-06-01
0.009867138564061005,0.0030112187194538203,0.021420064444182933,2018-07-01
0.009207673136619013,0.003759741448073729,0.020711405459245404,2018-08-01
0.008884094316403534,0.0032271589953806273,0.02082399407564576,2018-09-01
0.007540041945039515,0.002965752078844148,0.018119362538116076,2018-10-01
0.008996423007392394,0.002104787620144921,0.019959333386183373,2018-11-01
0.009806228519675782,0.00223477618433882,0.01716069764001441,2018-12-01
0.01438064368583085,0.0024797139980356803,0.020149436447245286,2019-01-01
0.010100854028075335,0.0025328699200574075,0.01896689919266303,2019-02-01
0.00857839864522487,0.002538371619008089,0.016376686863189778,2019-03-01
0.006712957082514139,0.0021221835023808684,0.01766470649893527,2019-04-01
0.008211638008206663,0.002278531826043629,0.02544727893096153,2019-05-01
0.010055420105699039,0.0027370081323776375,0.03196429475404398,2019-06-01
0.009214985915060685,0.003095775879760946,0.027353969894181904,2019-07-01
0.009322046078114099,0.004040468409021462,0.02141511400577883,2019-08-01
0.007023096543675492,0.0028227738894646653,0.021559546396465623,2019-09-01
0.007417765302234235,0.002540133414345238,0.016659107220226302,2019-10-01
0.008668436814144425,0.0021873544950245364,0.01766482921621454,2019-11-01
0.010031713531753021,0.0026129652956813033,0.015812680679993724,2019-12-01
0.01134361343117904,0.0028502493235645367,0.02120634757074644,2020-01-01
0.00792458926695698,0.0024615057198282488,0.021704404081615693,2020-02-01
0.01873645983433308,0.0019283072660232674,0.019276629109416868,2020-03-01
0.08358532481362242,0.0015466478868811709,0.017011972529385553,2020-04-01
0.02779078643701353,0.0014735385833789102,0.018655953163155662,2020-05-01
0.0198916565987703,0.002063003352528133,0.03197572629690078,2020-06-01
0.020608456844289854,0.002369971456453332,0.024591058271753768,2020-07-01
0.013424006161180403,0.002058050651318993,0.01695832518553957,2020-08-01
0.01343658077267208,0.0029981954248447466,0.01834683999984455,2020-09-01
0.012187585687003,0.002574321938492594,0.018168118735766323,2020-10-01
0.012843205969819365,0.0021585846027095505,0.014572008651154445,2020-11-01
0.01753842665118072,0.0021037485401807473,0.014384697230079097,2020-12-01
0.016351736644104744,0.0018468514085211555,0.014528892326396257,2021-01-01
0.010932326742285378,0.001918902977838924,0.014280524712652731,2021-02-01
0.008772076837852354,0.0023708584952411823,0.015334048857406338,2021-03-01
0.009827737094581589,0.002708446832154509,0.016232644694399584,2021-04-01
0.00734988845682334,0.0029322919915048063,0.020739500625507338,2021-05-01
0.010315577500870102,0.0030384130069716206,0.028846989321823998,2021-06-01
0.010585274712679761,0.0036793141079145874,0.026265624452229287,2021-07-01
0.008252424647573923,0.003015480626212002,0.021157901407438895,2021-08-01
0.01003864779860575,0.00332840609587325,0.021951549070847738,2021-09-01
0.007154429812200877,0.0028366605110748022,0.020671629221864146,2021-10-01
0.008081070191612224,0.0020947137795472195,0.017970688132474245,2021-11-01
0.008725921229390511,0.002547929768468006,0.01726595600233612,2021-12-01
0.013195230766403006,0.003793027865097156,0.02401121047896878,2022-01-01
0.008666467271896895,0.0032368991556407335,0.017180756863897497,2022-02-01
0.008447406665495379,0.0029331808364660554,0.02094723051836139,2022-03-01
0.008457280330382474,0.003259152519193687,0.01786447854571039,2022-04-01
0.007548240034815787,0.002946051645704764,0.022388656918225124,2022-05-01
0.011085399668554874,0.003432156870558548,0.03900252165341051,2022-06-01
0.009363056513671865,0.0039663282569719445,0.02554027014294803,2022-07-01
0.0089036959291594,0.0031036486749257525,0.022070481987973553,2022-08-01
0.007856775350245922,0.003726305668475961,0.027225529897483815,2022-09-01
0.008291874448359514,0.00320067961305899,0.0201180217616754,2022-10-01
0.009165501330889335,0.0032159298586031076,0.01903121802764647,2022-11-01
0.010485485878911465,0.0029231735910183443,0.018860157692736693,2022-12-01
0.011131055339177435,0.0025751596915789547,0.018875010590559387,2023-01-01
