date,emp_headline,emp_nonagri,emp_perpop,emp_perlabforce,emp_selfemply,emp_pt_econ,emp_pt_econ_slack,emp_pt_econ_only,emp_pt_econ_not,emp_pt_hours,vacancy,vacancy_ratio
1980-01-01,90800.0,96563.0,60.0,0.8520861094949419,6926.0,3526.0,1788.0,1346.0,12902.0,21.9,5004.022251503782,0.697441269
1980-02-01,90883.0,96598.0,60.0,0.8517858983851467,7005.0,3531.0,1672.0,1427.0,12705.0,21.8,4892.006686725785,0.679946285
1980-03-01,90994.0,96295.0,59.7,0.854869318502095,6979.0,3500.0,1703.0,1424.0,12681.0,22.2,4821.278988534015,0.667409719
1980-04-01,90849.0,95907.0,59.4,0.8523139852332748,6913.0,3922.0,2081.0,1466.0,12405.0,22.2,4256.547071700167,0.538869258
1980-05-01,90420.0,95563.0,59.1,0.8456078332351373,6894.0,4428.0,2397.0,1569.0,12520.0,22.7,3914.207531310209,0.456663327
1980-06-01,90101.0,95386.0,58.9,0.8438003371417868,6857.0,4270.0,2465.0,1566.0,12684.0,22.0,3967.976821605233,0.45640899
1980-07-01,89840.0,95477.0,58.8,0.8383803506938288,6994.0,4240.0,2353.0,1595.0,12673.0,21.8,3982.060575261239,0.443501136
1980-08-01,90099.0,95590.0,58.8,0.8412212315017973,7025.0,4374.0,2256.0,1763.0,12541.0,22.0,3999.8551824322617,0.449945659
1980-09-01,90213.0,95634.0,58.9,0.8423406599563017,7071.0,4266.0,2171.0,1733.0,12314.0,22.5,4177.793488068038,0.485101608
1980-10-01,90490.0,95945.0,58.9,0.8425119873376472,7117.0,4234.0,2140.0,1760.0,12418.0,22.2,4189.769272871086,0.482566766
1980-11-01,90747.0,96149.0,59.0,0.8436244979919679,7064.0,4207.0,2054.0,1774.0,12520.0,21.8,4375.109503511993,0.507914745
1980-12-01,90943.0,96142.0,59.0,0.8471477010209405,7146.0,4184.0,2119.0,1691.0,12445.0,21.7,4207.548720119116,0.507774035
1981-01-01,91033.0,96526.0,59.1,0.8426952770629293,7009.0,4312.0,2112.0,1805.0,12561.0,21.7,4114.136230037579,0.474786272
1981-02-01,91105.0,96846.0,59.2,0.8416788307680937,7107.0,4169.0,2090.0,1722.0,12655.0,21.6,4182.396928026351,0.483915042
1981-03-01,91210.0,97206.0,59.4,0.8402347240518456,7079.0,4221.0,2124.0,1790.0,12786.0,21.7,4174.344790121395,0.487095966
1981-04-01,91283.0,97527.0,59.6,0.8380353454211613,7124.0,4148.0,2041.0,1797.0,12792.0,21.6,4168.5121019673525,0.493455331
1981-05-01,91296.0,97679.0,59.5,0.835875556206625,6994.0,4286.0,2168.0,1770.0,12727.0,21.9,4119.3002185711875,0.469415219
1981-06-01,91490.0,96964.0,59.0,0.8440348352337724,7123.0,4170.0,2109.0,1808.0,12797.0,21.6,4148.267503372533,0.477154853
1981-07-01,91601.0,97397.0,59.1,0.8438133313681417,7094.0,4492.0,2176.0,1928.0,12467.0,21.5,4114.25159326608,0.487345797
1981-08-01,91565.0,97310.0,59.1,0.8421706139342378,7084.0,4476.0,2250.0,1921.0,12599.0,22.2,4080.455133460443,0.472996516
1981-09-01,91477.0,96703.0,58.7,0.8447097715478236,7177.0,4558.0,2117.0,1982.0,12304.0,21.1,3864.0688575968907,0.437302552
1981-10-01,91380.0,96966.0,58.8,0.8381640739653654,7146.0,4983.0,2494.0,2135.0,12477.0,22.1,3648.243684759817,0.393014111
1981-11-01,91171.0,96792.0,58.6,0.8346241165915999,7130.0,4979.0,2632.0,2043.0,12375.0,22.0,3635.1425528752857,0.375013844
1981-12-01,90895.0,96418.0,58.2,0.8345728661671808,7081.0,5298.0,2710.0,2180.0,12295.0,22.2,3463.277830279343,0.348116974
1982-01-01,90565.0,96299.0,58.2,0.8301936950563301,6936.0,4830.0,2388.0,2169.0,12355.0,21.2,3448.7381695728686,0.341811216
1982-02-01,90563.0,96387.0,58.2,0.8273086866361552,7100.0,5436.0,2830.0,2237.0,12400.0,22.3,3319.0226558652644,0.318495621
1982-03-01,90434.0,96300.0,58.1,0.8253762537990453,7155.0,5618.0,2895.0,2392.0,12331.0,22.2,3220.7724864275324,0.303183426
1982-04-01,90150.0,96225.0,57.9,0.820888727007831,7225.0,5757.0,3099.0,2322.0,12360.0,22.5,3086.087104968792,0.280652089
1982-05-01,90107.0,96682.0,58.2,0.8158097255796688,7351.0,5775.0,3094.0,2375.0,12627.0,22.5,3062.9793155130014,0.27605225
1982-06-01,89865.0,96212.0,57.8,0.8163534124871685,7321.0,5717.0,3152.0,2383.0,12953.0,21.8,2889.9069744298754,0.255456443
1982-07-01,89521.0,96091.0,57.7,0.8113048521868372,7305.0,5722.0,2899.0,2519.0,12465.0,21.7,2753.960917112726,0.236427321
1982-08-01,89363.0,96225.0,57.8,0.8086124834862551,7318.0,5909.0,3151.0,2588.0,12498.0,21.9,2676.527725902062,0.229114971
1982-09-01,89183.0,96119.0,57.6,0.8054750228050686,7425.0,6385.0,3418.0,2682.0,12600.0,21.8,2538.252586707201,0.210751538
1982-10-01,88907.0,95726.0,57.4,0.8028155024199957,7318.0,6458.0,3415.0,2691.0,12438.0,21.9,2538.7798562359644,0.205134877
1982-11-01,88786.0,95602.0,57.3,0.7995137325529041,7320.0,6356.0,3223.0,2827.0,12382.0,21.8,2545.7948334447365,0.198609482
1982-12-01,88771.0,95618.0,57.2,0.799141182719228,7331.0,6366.0,3170.0,2858.0,12259.0,22.0,2649.2348720363093,0.204796283
1983-01-01,88990.0,95722.0,57.2,0.8039206829576765,7370.0,6446.0,3151.0,2975.0,12320.0,22.0,2680.9113471481323,0.216490376
1983-02-01,88917.0,95707.0,57.1,0.8037041054287108,7403.0,6329.0,2993.0,2975.0,12213.0,21.8,2679.4339941315006,0.216197488
1983-03-01,89090.0,95819.0,57.1,0.8056100626655937,7468.0,6194.0,2899.0,2997.0,12276.0,21.6,2760.0757276535223,0.225368163
1983-04-01,89364.0,96219.0,57.3,0.8063305301909265,7510.0,6029.0,2726.0,3023.0,12300.0,21.8,2827.5593871406436,0.233759318
1983-05-01,89644.0,96314.0,57.3,0.8090905808873966,7539.0,5929.0,2669.0,3012.0,12236.0,21.7,3072.5467061554755,0.256589564
1983-06-01,90021.0,97171.0,57.8,0.804628214410211,7527.0,5966.0,2645.0,3016.0,11985.0,21.4,3081.8961265926214,0.25529077
1983-07-01,90437.0,97727.0,58.1,0.8092361931350442,7625.0,5868.0,2635.0,2817.0,12433.0,21.6,3264.458023952109,0.2883011
1983-08-01,90129.0,98106.0,58.2,0.8030668888275075,7611.0,5947.0,2586.0,2961.0,12509.0,21.6,3319.83093825443,0.291066554
1983-09-01,91247.0,98669.0,58.4,0.8125434112806995,7673.0,5984.0,2508.0,3138.0,12669.0,21.5,3384.0968115782825,0.306555145
1983-10-01,91520.0,98736.0,58.4,0.8176831120561799,7662.0,5728.0,2444.0,3001.0,12522.0,21.8,3703.9674954507605,0.348943057
1983-11-01,91875.0,99438.0,58.7,0.8186459707024984,7785.0,5867.0,2456.0,3069.0,12654.0,21.7,3713.9615824692028,0.364143594
1983-12-01,92230.0,99664.0,58.8,0.8210848682863425,7687.0,5669.0,2362.0,3037.0,12719.0,21.8,3862.6046314053174,0.385596399
1984-01-01,92673.0,99908.0,58.8,0.8258963184771275,7856.0,5708.0,2390.0,3001.0,12544.0,21.8,3962.271329300361,0.409746892
1984-02-01,93157.0,100471.0,59.1,0.8272166230075922,7860.0,5697.0,2363.0,2992.0,12541.0,21.8,4143.167298894951,0.438971676
1984-03-01,93429.0,100734.0,59.1,0.8289105959383567,7778.0,5492.0,2230.0,2961.0,12549.0,21.8,4146.772772369104,0.441687629
1984-04-01,93792.0,101045.0,59.3,0.829298484500168,7856.0,5524.0,2233.0,2977.0,12768.0,21.8,4328.210986534805,0.460168911
1984-05-01,94098.0,101850.0,59.7,0.8279703296993375,7817.0,5310.0,2139.0,2920.0,13018.0,21.8,4391.3197139120375,0.483680227
1984-06-01,94479.0,102208.0,59.9,0.8300956799072194,7847.0,5599.0,2166.0,2953.0,12540.0,21.3,4481.979753366008,0.507537078
1984-07-01,94789.0,102091.0,59.8,0.8316867300740532,7765.0,5484.0,2219.0,2795.0,12668.0,21.5,4551.295914812803,0.496544454
1984-08-01,95032.0,101877.0,59.6,0.8359458841329322,7767.0,5383.0,2231.0,2668.0,12666.0,22.1,4392.594811366121,0.480220683
1984-09-01,95344.0,102097.0,59.7,0.8374013016327498,7737.0,5494.0,2279.0,2929.0,12740.0,22.0,4504.60446001885,0.501493964
1984-10-01,95629.0,102444.0,59.7,0.8387110920109806,7744.0,5475.0,2388.0,2769.0,12650.0,21.8,4532.093283537218,0.503639184
1984-11-01,95982.0,102578.0,59.8,0.8406937023736534,7628.0,5393.0,2301.0,2757.0,12714.0,22.0,4474.77305849914,0.508416687
1984-12-01,96107.0,102838.0,59.9,0.8387690803885461,7739.0,5576.0,2526.0,2755.0,12875.0,22.2,4660.349007343336,0.519382627
1985-01-01,96372.0,102985.0,59.9,0.8400261494879059,7780.0,5390.0,2316.0,2742.0,12820.0,22.0,4538.945753670505,0.501958922
1985-02-01,96503.0,103238.0,60.0,0.8400623280754901,7725.0,5072.0,2044.0,2723.0,13084.0,21.9,4566.157816150129,0.511116452
1985-03-01,96842.0,103739.0,60.2,0.8397093507214206,7841.0,5433.0,2407.0,2646.0,13097.0,22.0,4690.731712228836,0.523923732
1985-04-01,97038.0,103630.0,60.1,0.8413869644761599,7753.0,5355.0,2346.0,2647.0,12943.0,21.9,4562.921357302879,0.506253723
1985-05-01,97312.0,103652.0,60.1,0.8444729854036135,7745.0,5511.0,2453.0,2759.0,12734.0,22.3,4665.6043240852405,0.523488316
1985-06-01,97459.0,103344.0,59.8,0.8477275692602096,7720.0,5318.0,2350.0,2677.0,12862.0,22.1,4654.713028433098,0.512529551
1985-07-01,97648.0,103664.0,59.9,0.8467568505029484,7711.0,5335.0,2238.0,2719.0,13158.0,22.0,4626.44624316173,0.506167039
1985-08-01,97840.0,103974.0,60.0,0.8486351926863328,7844.0,5460.0,2310.0,2784.0,13087.0,22.0,4646.597478909502,0.52806247
1985-09-01,98045.0,104593.0,60.3,0.8459082869591475,7832.0,5345.0,2315.0,2728.0,13086.0,22.3,4735.628195031082,0.534796314
1985-10-01,98233.0,104796.0,60.3,0.8457789831675923,7961.0,5232.0,2111.0,2794.0,13279.0,22.0,4659.543868470509,0.523017595
1985-11-01,98443.0,104945.0,60.4,0.8476600508029448,7944.0,5281.0,2191.0,2806.0,13230.0,22.0,4745.025498726842,0.543799213
1985-12-01,98609.0,105075.0,60.4,0.8474912766213452,7836.0,5282.0,2229.0,2737.0,13189.0,22.0,4624.906216619066,0.529368395
1986-01-01,98732.0,105600.0,60.6,0.8461630757100496,7682.0,5282.0,2211.0,2785.0,13373.0,21.8,4616.371919196178,0.551635664
1986-02-01,98847.0,105397.0,60.3,0.8456990811245529,7716.0,5096.0,2187.0,2621.0,13414.0,22.0,4602.675852754208,0.510235658
1986-03-01,98934.0,105637.0,60.5,0.8440027299095717,7740.0,5298.0,2141.0,2829.0,13397.0,21.9,4572.643304929462,0.50805201
1986-04-01,99121.0,105799.0,60.5,0.844906065668792,7612.0,5563.0,2400.0,2796.0,13396.0,22.3,4598.077219329815,0.512075562
1986-05-01,99248.0,105939.0,60.5,0.844462596147301,7787.0,5633.0,2570.0,2754.0,13338.0,22.4,4519.473386211227,0.498874274
1986-06-01,99155.0,106383.0,60.7,0.8396988584397548,7790.0,5368.0,2319.0,2718.0,13624.0,21.7,4802.826403881363,0.525858016
1986-07-01,99473.0,106669.0,60.8,0.8420709563274048,8060.0,5178.0,2287.0,2626.0,13497.0,21.9,4608.102550486371,0.515927395
1986-08-01,99588.0,106933.0,60.8,0.8428946254760897,7963.0,5307.0,2260.0,2724.0,13535.0,22.0,4652.608203169946,0.53275968
1986-09-01,99934.0,106914.0,60.8,0.8440728071286794,7959.0,5370.0,2369.0,2702.0,13514.0,22.1,4706.033067334294,0.527436823
1986-10-01,100121.0,107145.0,60.9,0.8447888892638968,7972.0,5512.0,2346.0,2755.0,13813.0,22.2,4688.931749331126,0.529782846
1986-11-01,100308.0,107255.0,60.9,0.8455248916836657,8164.0,5265.0,2363.0,2593.0,13602.0,21.9,4890.994669512536,0.558401765
1986-12-01,100509.0,107580.0,61.0,0.8473834635910666,8078.0,5342.0,2279.0,2764.0,13427.0,22.2,4626.9049227178675,0.546746163
1987-01-01,100678.0,107810.0,61.0,0.847137027220329,8191.0,5177.0,2251.0,2619.0,13730.0,21.9,4570.117883264186,0.539406994
1987-02-01,100919.0,108049.0,61.1,0.8471902755158577,8204.0,5302.0,2271.0,2683.0,13673.0,22.2,4845.044941593744,0.57380801
1987-03-01,101164.0,108194.0,61.2,0.848193175148822,8089.0,5153.0,2179.0,2602.0,13745.0,22.5,5049.517181600203,0.598193844
1987-04-01,101499.0,108548.0,61.3,0.8505312730441777,8072.0,5071.0,2138.0,2639.0,13816.0,22.0,5008.186423590885,0.618536197
1987-05-01,101728.0,109089.0,61.6,0.8476768215452303,8122.0,5108.0,2161.0,2607.0,14005.0,22.2,5147.321980632758,0.632954846
1987-06-01,101900.0,109030.0,61.4,0.8516933569589783,8266.0,4949.0,2162.0,2456.0,14471.0,21.8,5131.709478125005,0.646120573
1987-07-01,102247.0,109399.0,61.6,0.8527547497122651,8239.0,5194.0,2235.0,2647.0,13882.0,22.3,5142.77548264973,0.659053385
1987-08-01,102420.0,109945.0,61.8,0.8512442028624146,8233.0,5056.0,2279.0,2489.0,14085.0,22.3,5383.058789465046,0.690538493
1987-09-01,102647.0,109720.0,61.6,0.8553132629508962,8208.0,5034.0,2104.0,2603.0,13900.0,21.5,5347.136241762005,0.701351732
1987-10-01,103138.0,110063.0,61.8,0.8558530898107195,8283.0,5180.0,2250.0,2586.0,14089.0,22.3,5413.883535631104,0.697799917
1987-11-01,103372.0,110360.0,61.9,0.8575742492118799,8190.0,5250.0,2256.0,2627.0,14054.0,21.8,5482.131475835963,0.725799574
1987-12-01,103661.0,110580.0,62.0,0.8586255166529997,8300.0,5028.0,2130.0,2530.0,14180.0,22.0,5245.206832739724,0.7044406
1988-01-01,103753.0,110769.0,62.0,0.8576825467681802,8210.0,5072.0,2214.0,2536.0,14133.0,22.1,5121.44750516471,0.686034805
1988-02-01,104214.0,111026.0,62.1,0.8601637558189442,8373.0,5051.0,2260.0,2449.0,14187.0,22.1,5196.561411618746,0.698513494
1988-03-01,104489.0,110868.0,61.9,0.864166797614814,8367.0,5042.0,2248.0,2459.0,14167.0,22.7,5320.263058833289,0.720767888
1988-04-01,104732.0,111426.0,62.2,0.8637619483550651,8549.0,4894.0,2093.0,2375.0,14374.0,22.5,5290.302243321769,0.746553553
1988-05-01,104962.0,111171.0,62.0,0.8669458416961948,8876.0,4694.0,2161.0,2244.0,14357.0,22.4,5394.364949266048,0.741259773
1988-06-01,105326.0,111816.0,62.3,0.8670733414009698,8543.0,5039.0,2182.0,2479.0,14271.0,21.9,5255.073169573557,0.747784907
1988-07-01,105550.0,112000.0,62.3,0.8675461307689146,8559.0,5237.0,2307.0,2605.0,14516.0,22.2,5353.351625159844,0.754882665
1988-08-01,105674.0,112163.0,62.4,0.8652937563971341,8543.0,5027.0,2201.0,2464.0,14515.0,22.2,5373.591971583001,0.731404355
1988-09-01,106013.0,112191.0,62.4,0.869244014430961,8580.0,4845.0,2113.0,2272.0,14716.0,22.0,5140.855719602848,0.725015142
1988-10-01,106276.0,112407.0,62.5,0.8696463348771746,8373.0,4777.0,2098.0,2348.0,14708.0,22.6,5422.342217929816,0.769031669
1988-11-01,106617.0,112859.0,62.7,0.8693705814721495,8655.0,4780.0,2109.0,2273.0,15037.0,21.8,5260.083708909902,0.749426342
1988-12-01,106898.0,112910.0,62.6,0.8717685244083443,8586.0,5088.0,2414.0,2335.0,14889.0,22.2,5372.790344317827,0.76772016
1989-01-01,107161.0,113421.0,62.9,0.8684739444039226,8686.0,4777.0,2160.0,2246.0,15035.0,22.2,5223.945040979703,0.728225082
1989-02-01,107427.0,113542.0,62.9,0.8724326958216592,8570.0,4632.0,2100.0,2224.0,14755.0,21.9,5213.149141916165,0.763642082
1989-03-01,107621.0,113824.0,62.9,0.8733556769214539,8588.0,4635.0,2025.0,2275.0,15128.0,22.5,5080.353019707851,0.762610798
1989-04-01,107791.0,113935.0,62.9,0.8723424918059322,8649.0,4846.0,2195.0,2299.0,15020.0,22.2,5345.575693350426,0.769789734
1989-05-01,107913.0,113974.0,62.9,0.873973468098547,8570.0,4645.0,2123.0,2264.0,15047.0,22.3,5113.363752869379,0.747137255
1989-06-01,108027.0,114350.0,63.0,0.8712206137344247,8574.0,4776.0,2186.0,2263.0,14874.0,22.2,4905.701274581599,0.694693629
1989-07-01,108069.0,114245.0,63.0,0.8717561931804432,8622.0,4673.0,2160.0,2164.0,15064.0,22.4,4996.268136003453,0.716551193
1989-08-01,108120.0,114371.0,63.1,0.8707697759451057,8669.0,4645.0,2184.0,2089.0,14998.0,22.3,4958.3775713214345,0.70926125
1989-09-01,108369.0,114135.0,62.8,0.874338410895243,8563.0,4584.0,2170.0,2035.0,14979.0,22.3,4926.5979348594265,0.696358118
1989-10-01,108476.0,114366.0,62.9,0.8733203983544131,8568.0,4520.0,2209.0,2001.0,14908.0,22.5,5052.029660686526,0.709803922
1989-11-01,108752.0,114780.0,63.0,0.8725498848656499,8530.0,4572.0,2153.0,2082.0,14811.0,22.6,4861.973584682591,0.673457249
1989-12-01,108836.0,114642.0,63.0,0.8742058041559234,8656.0,4600.0,2132.0,2075.0,14953.0,22.2,5017.628837739253,0.701064947
1990-01-01,109188.0,115871.0,63.2,0.8677215038980236,8767.0,4621.0,2221.0,2110.0,15011.0,22.7,4955.155717558051,0.683501185
1990-02-01,109432.0,115871.0,63.2,0.870511494710047,8662.0,4587.0,2156.0,2118.0,15142.0,22.6,4741.144004656424,0.663960307
1990-03-01,109636.0,115943.0,63.2,0.8715034061732418,8721.0,4627.0,2221.0,2065.0,15187.0,22.8,4721.318337497881,0.666565626
1990-04-01,109670.0,115621.0,63.0,0.8728282755931205,8705.0,4728.0,2279.0,2115.0,15006.0,22.7,4645.924895536112,0.636604384
1990-05-01,109833.0,115885.0,63.1,0.8724313504325102,8718.0,4782.0,2308.0,2078.0,15369.0,22.7,4538.573225717673,0.626965292
1990-06-01,109857.0,115738.0,62.9,0.8748457072778384,8688.0,5009.0,2332.0,2365.0,14502.0,22.3,4480.605745978672,0.63323217
1990-07-01,109823.0,115618.0,62.8,0.8734689657366462,8692.0,5039.0,2453.0,2222.0,14816.0,22.7,4486.279069970378,0.603727247
1990-08-01,109609.0,115605.0,62.7,0.8699817445829034,8693.0,5108.0,2444.0,2188.0,14795.0,22.3,4309.1435009288225,0.558430718
1990-09-01,109521.0,115318.0,62.5,0.8699599656848728,8698.0,5097.0,2492.0,2275.0,14810.0,22.6,4142.8698321825,0.523751357
1990-10-01,109373.0,115266.0,62.5,0.8680741299257907,8761.0,5201.0,2568.0,2297.0,14791.0,22.5,3936.617040643445,0.491620861
1990-11-01,109220.0,115117.0,62.3,0.8663440945506464,8704.0,5243.0,2695.0,2244.0,14749.0,22.7,3659.270865285216,0.438948995
1990-12-01,109172.0,114996.0,62.2,0.8654690745350478,8834.0,5414.0,2801.0,2299.0,14736.0,22.4,3661.360716179961,0.431590938
1991-01-01,109050.0,114732.0,62.0,0.8657853995474575,8796.0,5150.0,2733.0,2124.0,14803.0,22.3,3399.784743611948,0.395134124
1991-02-01,108731.0,114485.0,61.9,0.8628074908744644,8825.0,5695.0,3008.0,2332.0,14773.0,22.9,3285.0481574803725,0.370235935
1991-03-01,108568.0,114475.0,61.8,0.8600262995294602,8832.0,5784.0,3070.0,2398.0,14771.0,22.9,3220.7153599619273,0.34940601
1991-04-01,108351.0,114868.0,62.0,0.8562047602490754,9222.0,5999.0,3226.0,2429.0,14886.0,22.4,3205.228573788515,0.353833393
1991-05-01,108249.0,114165.0,61.6,0.8579206822216586,8677.0,5780.0,2979.0,2487.0,14735.0,22.7,3195.806496557351,0.34077381
1991-06-01,108337.0,114339.0,61.7,0.857564651589871,8880.0,5759.0,2996.0,2481.0,14936.0,22.1,3246.4437822561404,0.347906121
1991-07-01,108290.0,114249.0,61.6,0.8583952946398846,8809.0,5856.0,2987.0,2560.0,14710.0,22.4,3125.280314370898,0.339040298
1991-08-01,108301.0,114171.0,61.5,0.8585097106619104,8840.0,5896.0,3007.0,2620.0,14527.0,22.5,3078.5367242112875,0.330833141
1991-09-01,108334.0,114609.0,61.6,0.8553809711804184,8880.0,6123.0,3191.0,2583.0,14650.0,22.5,3114.1533002952287,0.3326072
1991-10-01,108361.0,114511.0,61.5,0.8556482051767976,8905.0,6134.0,3338.0,2580.0,14624.0,22.8,2973.477345723887,0.313277539
1991-11-01,108301.0,114474.0,61.4,0.8547762053969582,8855.0,6209.0,3153.0,2721.0,14558.0,22.4,3021.7108605445696,0.315194267
1991-12-01,108333.0,114320.0,61.2,0.8552785321796248,8730.0,6220.0,3087.0,2770.0,14511.0,22.5,3044.2457169305344,0.308327897
1992-01-01,108367.0,114823.0,61.5,0.8515334627262083,8510.0,6320.0,3094.0,2953.0,14540.0,22.3,2893.9005056871197,0.290423355
1992-02-01,108313.0,114514.0,61.3,0.8514704379475972,8573.0,6278.0,3119.0,2830.0,14191.0,22.2,3010.260866148531,0.296594034
1992-03-01,108360.0,114908.0,61.5,0.8491896805742767,8584.0,6223.0,3080.0,2873.0,14323.0,22.2,3161.2019375920227,0.311205074
1992-04-01,108515.0,115181.0,61.6,0.8488278408335354,8500.0,6143.0,2969.0,2788.0,14762.0,22.5,3048.8988889028365,0.301646309
1992-05-01,108648.0,115162.0,61.5,0.8480241025921214,8466.0,6242.0,3143.0,2779.0,14445.0,22.7,3150.2740361667934,0.301108374
1992-06-01,108717.0,115122.0,61.5,0.84631672362388,8505.0,6160.0,3151.0,2712.0,14641.0,22.4,3111.135920712787,0.288645418
1992-07-01,108799.0,115428.0,61.6,0.8462699221393403,8585.0,6224.0,3198.0,2745.0,14521.0,22.4,3089.886330020687,0.292182741
1992-08-01,108922.0,115547.0,61.6,0.8468972809902576,8600.0,6239.0,3147.0,2856.0,14606.0,22.4,3162.4208323005946,0.301011546
1992-09-01,108955.0,115446.0,61.4,0.8478922343016786,8649.0,6168.0,3015.0,2864.0,14502.0,21.8,3064.639326373413,0.291892445
1992-10-01,109135.0,115374.0,61.3,0.8524440348054302,8590.0,6310.0,3073.0,2975.0,14488.0,22.5,3124.318213665274,0.309640349
1992-11-01,109279.0,115669.0,61.4,0.8508108781463862,8703.0,6373.0,3039.0,3051.0,14521.0,22.3,3229.4289878931722,0.314479875
1992-12-01,109502.0,115738.0,61.4,0.8517976881310577,8695.0,6221.0,3077.0,2882.0,14583.0,22.3,3232.270179379005,0.315057026
1993-01-01,109794.0,115853.0,61.4,0.8550934579439252,8798.0,5930.0,2857.0,2861.0,14517.0,22.0,3157.1834485424984,0.31538874
1993-02-01,110044.0,116150.0,61.4,0.8566535365644802,8892.0,6431.0,3068.0,2999.0,14528.0,22.2,3277.3543125682395,0.332462158
1993-03-01,109992.0,116423.0,61.5,0.8553165679092988,8761.0,6053.0,3010.0,2776.0,14709.0,22.2,3257.151311218317,0.335026502
1993-04-01,110295.0,116400.0,61.5,0.8577661295340011,8970.0,6325.0,3097.0,2885.0,14601.0,22.8,3256.796716913918,0.333040615
1993-05-01,110570.0,117015.0,61.7,0.8553812353013986,9101.0,6241.0,3012.0,2878.0,14929.0,22.6,3393.5096441956675,0.345502241
1993-06-01,110751.0,117182.0,61.8,0.8558082388668661,9077.0,6367.0,3227.0,2755.0,15070.0,22.3,3301.66824132221,0.337134086
1993-07-01,111060.0,117341.0,61.8,0.8582888320440196,9042.0,6437.0,2987.0,3084.0,14692.0,22.5,3420.923777371838,0.356774916
1993-08-01,111209.0,117830.0,62.0,0.8579683534049792,8987.0,6452.0,3099.0,3043.0,14769.0,22.5,3498.683646399407,0.371904599
1993-09-01,111455.0,117380.0,61.7,0.862201008757001,8923.0,6332.0,3047.0,2994.0,14905.0,22.7,3417.513349253094,0.365274271
1993-10-01,111733.0,117739.0,61.8,0.8623169950529818,8964.0,6143.0,3026.0,2882.0,14986.0,22.4,3593.262341209822,0.382514286
1993-11-01,111989.0,118012.0,61.9,0.863373191171142,9007.0,6022.0,2985.0,2781.0,15007.0,22.5,3621.06989288538,0.394872395
1993-12-01,112323.0,118348.0,62.0,0.8644153885224832,9023.0,6053.0,2992.0,2822.0,15130.0,22.7,3723.583142274772,0.409106995
1994-01-01,112598.0,118664.0,62.2,0.8621856718429355,9000.0,4664.0,2381.0,2051.0,16996.0,22.7,3856.022916851039,0.41622248
1994-02-01,112779.0,118747.0,62.3,0.8630891795299573,9181.0,4437.0,2213.0,1960.0,17019.0,22.1,4018.4763073110666,0.436094606
1994-03-01,113240.0,118576.0,62.1,0.8684049079754601,9058.0,4661.0,2409.0,1988.0,16978.0,22.6,4073.3294937156966,0.447933884
1994-04-01,113587.0,118862.0,62.3,0.8695921788992581,9002.0,4601.0,2257.0,2041.0,16819.0,22.8,4072.868189124886,0.455407514
1994-05-01,113923.0,119455.0,62.5,0.8711108052516077,9098.0,4616.0,2402.0,1939.0,16856.0,22.6,4235.675493341923,0.49842072
1994-06-01,114237.0,119335.0,62.3,0.8749703203866392,8967.0,4613.0,2434.0,1862.0,16755.0,22.6,4127.333562544899,0.48492494
1994-07-01,114607.0,119373.0,62.3,0.8771928481768362,8947.0,4297.0,2296.0,1705.0,17070.0,22.6,4344.935780097235,0.509312862
1994-08-01,114899.0,119891.0,62.6,0.8752542372881356,9075.0,4168.0,2258.0,1633.0,17149.0,23.0,4180.1935895642655,0.490860961
1994-09-01,115254.0,120257.0,62.7,0.8769831305499121,8974.0,4128.0,2277.0,1621.0,16959.0,22.6,4234.288415157402,0.509956038
1994-10-01,115457.0,120622.0,62.9,0.8763738766091814,8861.0,4254.0,2267.0,1744.0,17052.0,22.9,4506.224768864384,0.549921384
1994-11-01,115872.0,120942.0,63.0,0.8785436458894087,8946.0,4268.0,2292.0,1689.0,17277.0,22.3,4451.281595851401,0.562169492
1994-12-01,116174.0,121144.0,63.1,0.8804328879659874,8972.0,4233.0,2256.0,1687.0,17113.0,23.0,4615.086572244784,0.594605809
1995-01-01,116504.0,121144.0,63.0,0.8823520501673761,8977.0,4314.0,2303.0,1748.0,17299.0,22.7,4450.949972687602,0.562169492
1995-02-01,116692.0,121308.0,63.1,0.8832607955190553,8921.0,4155.0,2243.0,1656.0,17352.0,23.0,4460.055624118199,0.577988034
1995-03-01,116907.0,121321.0,63.1,0.8849350531383413,8821.0,4288.0,2256.0,1778.0,17023.0,23.2,4360.247268951528,0.567733818
1995-04-01,117065.0,121379.0,63.1,0.8829097216984689,8835.0,4185.0,2263.0,1659.0,17150.0,22.9,4424.066407736856,0.539045128
1995-05-01,117050.0,121072.0,62.7,0.8877444994728898,8830.0,4326.0,2383.0,1679.0,17052.0,23.1,4106.151771255323,0.514804845
1995-06-01,117285.0,121061.0,62.7,0.888866152831776,8766.0,4283.0,2237.0,1727.0,16885.0,23.1,4170.063591436922,0.522956779
1995-07-01,117377.0,121437.0,62.8,0.886915061620184,9044.0,4253.0,2337.0,1677.0,17370.0,22.8,4399.527843045837,0.544440016
1995-08-01,117639.0,121478.0,62.8,0.8889417845484222,8917.0,4292.0,2423.0,1593.0,17221.0,23.3,4354.839272922077,0.541956173
1995-09-01,117880.0,121848.0,62.9,0.8889157008091335,8978.0,4412.0,2424.0,1676.0,17383.0,23.3,4364.588968343431,0.543594544
