date,unemp_rate,unemp_initialclaim,unemp_continueclaim,unemp_perlabforce,unemp_perlabforceperunemp,unemp_duration
2006-02-01,4.8,290750.0,2.50725e6,1.664387517342556,34.674739944636585,17.8
2006-03-01,4.7,301750.0,2.4555e6,1.628175289928587,34.64202744528909,17.1
2006-04-01,4.7,303600.0,2.401e6,1.5913203120339872,33.85787897944653,16.7
2006-05-01,4.6,332750.0,2.38375e6,1.5779213471989622,34.302637982586134,17.1
2006-06-01,4.6,305500.0,2.4085e6,1.5913025093489437,34.59353281193356,16.6
2006-07-01,4.7,318800.0,2.4494e6,1.6180793647647924,34.427220526910475,17.1
2006-08-01,4.7,314250.0,2.46625e6,1.6255701442168262,34.586598813123956,17.1
2006-09-01,4.5,316200.0,2.4462e6,1.6129287494560274,35.842861099022834,17.1
2006-10-01,4.4,315500.0,2.44625e6,1.6089410093330088,36.56684112120474,16.3
2006-11-01,4.5,326250.0,2.476e6,1.6246079550673858,36.10239900149746,16.2
2006-12-01,4.4,324000.0,2.4812e6,1.6245449545609305,36.92147624002114,16.1
2007-01-01,4.6,317250.0,2.52425e6,1.6482852739904927,35.832288565010714,16.3
2007-02-01,4.5,322750.0,2.56925e6,1.6794349698986164,37.320777108858145,16.7
2007-03-01,4.4,309400.0,2.519e6,1.6458566098882073,37.4058320429138,17.8
2007-04-01,4.5,320250.0,2.496e6,1.6374192278676158,36.38709395261369,16.9
2007-05-01,4.4,304250.0,2.44775e6,1.6032946878889107,36.438515633838875,16.6
2007-06-01,4.6,315200.0,2.482e6,1.6217876255382546,35.256252729092495,16.5
2007-07-01,4.7,313250.0,2.54225e6,1.6610150665778094,35.3407460974002,17.2
2007-08-01,4.6,320000.0,2.553e6,1.6713693706669113,36.33411675362851,17.0
2007-09-01,4.7,313400.0,2.5372e6,1.6538255960994435,35.18777864041369,16.3
2007-10-01,4.7,328250.0,2.56175e6,1.6723461480712611,35.58183293768641,17.0
2007-11-01,4.7,336000.0,2.61675e6,1.7010108232846881,36.19171964435506,17.3
2007-12-01,5.0,348200.0,2.712e6,1.7619771566678364,35.239543133356726,16.6
2008-01-01,5.0,338750.0,2.79875e6,1.8166269642938278,36.33253928587655,17.5
2008-02-01,4.9,346750.0,2.84425e6,1.8510865391499027,37.77727630918169,16.9
2008-03-01,5.1,363400.0,2.9128e6,1.8925591912051356,37.109003749120305,16.5
2008-04-01,5.0,359500.0,2.964e6,1.9275666746873559,38.55133349374712,16.9
2008-05-01,5.4,366800.0,3.0136e6,1.9530404463944318,36.16741567397096,16.6
2008-06-01,5.6,383250.0,3.05775e6,1.9815245637114178,35.38436720913246,17.1
2008-07-01,5.8,398000.0,3.17625e6,2.056237821180949,35.452376227257744,17.0
2008-08-01,6.1,433000.0,3.378e6,2.1844142239121576,35.8100692444616,17.7
2008-09-01,6.1,464000.0,3.52175e6,2.278417545448664,37.35110730243712,18.6
2008-10-01,6.5,475250.0,3.731e6,2.409023993388259,37.061907590588596,19.9
2008-11-01,6.8,519800.0,4.0966e6,2.6491376690226915,38.957906897392526,18.9
2008-12-01,7.3,564000.0,4.52225e6,2.924089101548608,40.05601508970696,19.9
2009-01-01,7.8,572000.0,4.8612e6,3.1523247519616104,40.41441989694373,19.8
2009-02-01,8.3,644000.0,5.297e6,3.427635921262085,41.29681832845885,20.2
2009-03-01,8.7,659250.0,5.76575e6,3.7407628476705184,42.997274111155384,20.9
2009-04-01,9.0,627750.0,6.1845e6,4.002679455565695,44.47421617295217,21.7
2009-05-01,9.4,612000.0,6.5256e6,4.21694766295954,44.8611453506334,22.4
2009-06-01,9.5,598250.0,6.53425e6,4.22338348974896,44.45666831314695,23.9
2009-07-01,9.5,566500.0,6.139e6,3.973411347425923,41.8253826044834,25.1
2009-08-01,9.6,559200.0,6.0478e6,3.919329648039298,40.82635050040936,25.3
2009-09-01,9.8,547500.0,5.98475e6,3.8905718761985866,39.69971302243455,26.6
2009-10-01,10.0,525400.0,5.7656e6,3.749154658482027,37.49154658482027,27.5
2009-11-01,9.9,494000.0,5.4605e6,3.548590441778552,35.84434789675305,28.9
2009-12-01,9.9,485500.0,5.14175e6,3.358184585039612,33.92105641454153,29.7
2010-01-01,9.8,479800.0,4.839e6,3.1527716244038464,32.17113902452905,30.3
2010-02-01,9.8,485750.0,4.79375e6,3.119022212968626,31.826757275190058,29.8
2010-03-01,9.9,470250.0,4.73175e6,3.073482988425114,31.045282711364784,31.6
2010-04-01,9.9,469000.0,4.728e6,3.057779617389505,30.886662801914188,33.3
2010-05-01,9.6,459400.0,4.6748e6,3.033791720476861,31.60199708830064,34.0
2010-06-01,9.4,460500.0,4.58325e6,2.9835759295906676,31.740169463730506,34.5
2010-07-01,9.4,459200.0,4.5286e6,2.9465616073810437,31.34640007852174,33.9
2010-08-01,9.5,475000.0,4.46125e6,2.895298729281051,30.476828729274217,33.7
2010-09-01,9.5,453500.0,4.46775e6,2.9016074037993183,30.543235829466507,33.4
2010-10-01,9.4,446800.0,4.3634e6,2.840108048296287,30.213915407407306,34.0
2010-11-01,9.8,426250.0,4.1955e6,2.722141119221411,27.776950196136845,33.9
2010-12-01,9.3,420250.0,4.1e6,2.668402212821347,28.692496912057493,34.7
2011-01-01,9.1,426800.0,3.9184e6,2.556650985560768,28.095065775393056,37.2
2011-02-01,9.0,401500.0,3.84925e6,2.5123356873392773,27.914840970436416,37.4
2011-03-01,9.0,406000.0,3.7655e6,2.455077717504694,27.27864130560771,39.1
2011-04-01,9.1,420600.0,3.7708e6,2.4558592706929003,26.987464513108794,38.7
2011-05-01,9.0,422500.0,3.77375e6,2.4588054391806047,27.320060435340054,39.6
2011-06-01,9.1,418250.0,3.74175e6,2.440070168116547,26.81395789139063,39.9
2011-07-01,9.0,412600.0,3.7216e6,2.4278482333907414,26.976091482119347,40.7
2011-08-01,9.0,409500.0,3.716e6,2.4167533818938605,26.852815354376226,40.5
2011-09-01,9.0,417750.0,3.74275e6,2.428291518253953,26.981016869488368,40.4
2011-10-01,8.8,402400.0,3.7016e6,2.404245230935107,27.320968533353486,38.7
2011-11-01,8.6,389250.0,3.6525e6,2.369783556524447,27.55562275028427,40.2
2011-12-01,8.5,377000.0,3.5734e6,2.3204649501607197,27.29958764894964,40.4
2012-01-01,8.3,377750.0,3.45125e6,2.235540642954768,26.934224613912868,40.2
2012-02-01,8.3,363250.0,3.38175e6,2.186415035785635,26.342349828742588,39.7
2012-03-01,8.2,366600.0,3.3368e6,2.1562659532533326,26.295926259186984,39.3
2012-04-01,8.2,381750.0,3.323e6,2.1501827946552785,26.221741398235103,39.2
2012-05-01,8.2,373500.0,3.328e6,2.148954580088593,26.206763171812113,39.6
2012-06-01,8.2,379200.0,3.3244e6,2.1436263162306632,26.14178434427638,40.3
2012-07-01,8.2,372500.0,3.30575e6,2.133457676123603,26.01777653809272,39.3
2012-08-01,8.1,373250.0,3.30625e6,2.136331035195751,26.374457224638903,39.6
2012-09-01,7.8,381800.0,3.3144e6,2.1361175560711523,27.386122513732726,39.8
2012-10-01,7.8,368500.0,3.27625e6,2.106181776103475,27.002330462865064,39.6
2012-11-01,7.7,401250.0,3.32625e6,2.141298330093087,27.809069221988143,39.0
2012-12-01,7.9,359000.0,3.1902e6,2.049888194926363,25.947951834510924,37.6
2013-01-01,8.0,353000.0,3.13275e6,2.01122859729204,25.140357466150498,35.6
2013-02-01,7.7,353000.0,3.05875e6,1.9694228391882145,25.57691998945733,36.4
2013-03-01,7.5,351800.0,3.0378e6,1.9598077481371567,26.13076997516209,37.0
2013-04-01,7.6,347250.0,3.0415e6,1.9572827779708355,25.75372076277415,36.5
2013-05-01,7.5,347750.0,3.01225e6,1.9366898981586256,25.822531975448342,36.8
2013-06-01,7.5,344600.0,2.9928e6,1.9215532683997971,25.62071024533063,36.4
2013-07-01,7.3,346000.0,3.02025e6,1.9410471789664459,26.589687383102,37.3
2013-08-01,7.2,333400.0,2.9344e6,1.8858005848141126,26.191674789084896,37.6
2013-09-01,7.2,314000.0,2.89575e6,1.8599818867342808,25.833081760198347,37.4
2013-10-01,7.2,358500.0,2.9285e6,1.8933491947528012,26.296516593788905,35.1
2013-11-01,6.9,328200.0,2.8512e6,1.8363443145589797,26.61368571824608,36.6
2013-12-01,6.7,346000.0,2.8585e6,1.8420306478844197,27.492994744543577,36.5
2014-01-01,6.6,326750.0,2.87675e6,1.851762449147742,28.05700680526882,35.1
2014-02-01,6.7,335250.0,2.84875e6,1.8321938732851824,27.346177213211675,36.5
2014-03-01,6.7,321000.0,2.7792e6,1.7812187556079677,26.58535456131295,35.3
2014-04-01,6.2,322750.0,2.721e6,1.7513146123100491,28.24700987596853,34.9
2014-05-01,6.3,313800.0,2.6674e6,1.7133424115516047,27.195911294469916,34.4
2014-06-01,6.1,313500.0,2.58875e6,1.6625777903369792,27.25537361208163,33.9
2014-07-01,6.2,301750.0,2.5335e6,1.6239655912875706,26.19299340786404,32.7
2014-08-01,6.1,302000.0,2.5048e6,1.6043041055530647,26.300067304148605,32.0
2014-09-01,5.9,295000.0,2.44775e6,1.5686682901820046,26.587598138678043,31.9
2014-10-01,5.7,288750.0,2.42325e6,1.5492241891865972,27.179371740115737,32.3
2014-11-01,5.8,291600.0,2.4088e6,1.539228341022659,26.53841967280447,32.7
2014-12-01,5.6,284500.0,2.38e6,1.5224010439321445,27.185732927359723,32.7
2015-01-01,5.7,287600.0,2.3498e6,1.496401961408648,26.252665989625402,32.0
2015-02-01,5.5,301250.0,2.34025e6,1.4939927478869284,27.163504507035064,31.2
2015-03-01,5.4,284000.0,2.3265e6,1.4852243636804707,27.504154882971676,30.5
2015-04-01,5.4,286000.0,2.2815e6,1.4526295683178403,26.900547561441485,30.9
2015-05-01,5.6,274000.0,2.2604e6,1.4337999758961248,25.603570998145088,30.7
2015-06-01,5.3,273750.0,2.27375e6,1.4476767136544804,27.31465497461284,28.4
2015-07-01,5.2,277750.0,2.24475e6,1.4298043911667102,27.496238291667503,28.1
2015-08-01,5.1,275200.0,2.254e6,1.4340976764309166,28.119562282959148,28.4
2015-09-01,5.0,269500.0,2.243e6,1.4310961954406538,28.621923908813073,25.7
2015-10-01,5.0,267000.0,2.2076e6,1.4046205628408,28.092411256815996,27.5
2015-11-01,5.1,268500.0,2.2085e6,1.402551710560576,27.501013932560316,27.9
2015-12-01,5.0,271000.0,2.20375e6,1.3944695795235234,27.88939159047047,27.9
2016-01-01,4.8,279600.0,2.2076e6,1.3947434925448572,29.057156094684526,29.1
2016-02-01,4.9,266750.0,2.2005e6,1.3871028744326777,28.3082219271975,29.4
2016-03-01,5.0,263250.0,2.16725e6,1.3615175368610182,27.230350737220366,28.3
2016-04-01,5.1,266000.0,2.149e6,1.3503748248408645,26.477937741977737,27.9
2016-05-01,4.8,274500.0,2.16975e6,1.3664789903264813,28.468312298468362,26.9
2016-06-01,4.9,265250.0,2.15675e6,1.3567281259632502,27.68832910129082,28.0
2016-07-01,4.8,259400.0,2.1346e6,1.3408796813950274,27.934993362396405,27.8
2016-08-01,4.9,263500.0,2.145e6,1.3443050350334038,27.43479663333477,27.2
2016-09-01,5.0,251500.0,2.1095e6,1.3207984271885995,26.41596854377199,26.5
2016-10-01,4.9,255800.0,2.0726e6,1.2985808715265814,26.501650439317988,26.6
2016-11-01,4.7,245750.0,2.04475e6,1.2819266986821813,27.27503614217407,25.9
2016-12-01,4.7,252200.0,2.0484e6,1.2828316987938226,27.29429146369835,26.3
2017-01-01,4.7,244000.0,2.081e6,1.3037213381781732,27.73875187613134,25.3
2017-02-01,4.6,230250.0,2.05975e6,1.2884792223146648,28.010417876405757,25.5
2017-03-01,4.4,233750.0,2.0175e6,1.2598587459487813,28.633153317017758,25.1
2017-04-01,4.4,227800.0,1.9554e6,1.2194954629081045,27.715805975184193,24.1
2017-05-01,4.4,239000.0,1.89625e6,1.1846527725716571,26.92392664935584,24.7
2017-06-01,4.3,248000.0,1.91675e6,1.1965329105073912,27.826346755985842,24.6
2017-07-01,4.3,250800.0,1.9272e6,1.2010320200421283,27.930977210282055,24.6
2017-08-01,4.4,247750.0,1.9235e6,1.1978005554656073,27.22273989694562,24.0
2017-09-01,4.3,272400.0,1.8928e6,1.1746307558644657,27.316994322429437,26.1
2017-10-01,4.2,242250.0,1.90275e6,1.1869264982003505,28.26015471905596,26.2
2017-11-01,4.2,247750.0,1.9635e6,1.2227626277408628,29.11339589859197,25.7
2017-12-01,4.1,242600.0,1.971e6,1.2277696452486997,29.945601103626824,24.2
2018-01-01,4.0,235250.0,1.9795e6,1.2301602098015088,30.754005245037717,24.2
2018-02-01,4.1,221000.0,1.97425e6,1.2203451643610381,29.76451620392776,22.9
2018-03-01,4.0,225800.0,1.9454e6,1.2031963187907426,30.079907969768566,24.0
2018-04-01,4.0,221500.0,1.8775e6,1.1605912060876178,29.014780152190443,22.5
2018-05-01,3.8,221250.0,1.7555e6,1.084659680688053,28.543675807580343,21.1
2018-06-01,4.0,222600.0,1.6794e6,1.0353245792491215,25.883114481228038,20.8
2018-07-01,3.8,209500.0,1.654e6,1.0188430525868388,26.811659278601024,23.1
2018-08-01,3.8,208500.0,1.614e6,0.9983916862551032,26.273465427765874,22.4
2018-09-01,3.7,205200.0,1.551e6,0.956893520146588,25.861987030988864,24.2
2018-10-01,3.8,213000.0,1.59275e6,0.9795389970603068,25.77734202790281,23.1
2018-11-01,3.8,225250.0,1.685e6,1.0347834631162642,27.231143766217482,22.1
2018-12-01,3.9,224600.0,1.7496e6,1.0720194110510644,27.48767720643755,21.9
2019-01-01,4.0,222750.0,1.81e6,1.1106474890776104,27.766187226940257,20.5
2019-02-01,3.8,226500.0,1.8705e6,1.1473841114443974,30.194318722220988,21.7
2019-03-01,3.8,217800.0,1.8706e6,1.1480510872300338,30.211870716579835,22.2
2019-04-01,3.6,214250.0,1.75375e6,1.0786068366606394,29.961301018351094,22.5
2019-05-01,3.7,218750.0,1.69625e6,1.0422042812553762,28.16768327717233,24.0
2019-06-01,3.6,223200.0,1.631e6,1.0001655700207883,27.7823769450219,21.7
2019-07-01,3.7,205250.0,1.57625e6,0.9638727351666025,26.05061446396223,19.7
2019-08-01,3.7,206800.0,1.5486e6,0.9456348503630245,25.557698658460122,21.9
2019-09-01,3.5,203750.0,1.50525e6,0.9174046331905142,26.211560948300406,22.5
2019-10-01,3.6,211750.0,1.60575e6,0.9765434951834193,27.126208199539427,22.4
2019-11-01,3.6,223400.0,1.7054e6,1.0363834144622097,28.788428179505825,20.2
2019-12-01,3.6,235500.0,1.8185e6,1.1041019040217601,30.669497333937777,20.7
2020-01-01,3.5,215500.0,1.8635e6,1.1338744615085063,32.39641318595732,21.9
2020-02-01,3.5,213200.0,1.8762e6,1.1408383903489037,32.595382581397246,20.6
2020-03-01,4.4,2.33775e6,3.7795e6,2.323915516340271,52.81626173500615,17.0
2020-04-01,14.7,4.66325e6,1.7032e7,10.89643524323771,74.1254098179436,7.1
2020-05-01,13.2,2.1734e6,2.03264e7,12.859357108061772,97.419372030771,10.6
2020-06-01,11.0,1.49025e6,1.76785e7,11.055972482801751,100.5088407527432,14.3
2020-07-01,10.2,1.3835e6,1.6563e7,10.345279884073904,101.42431258895985,17.0
2020-08-01,8.4,922400.0,1.40134e7,8.719030375430869,103.7979806598913,19.8
2020-09-01,7.9,851750.0,1.182425e7,7.379824495706012,93.41549994564572,21.5
2020-10-01,6.9,795400.0,7.8714e6,4.8907694601849085,70.88071681427404,22.0
2020-11-01,6.7,751250.0,5.94825e6,3.7017618102273366,55.2501762720498,23.3
2020-12-01,6.7,836750.0,5.3845e6,3.3494653421001885,49.992020031346094,23.3
2021-01-01,6.3,827800.0,4.9446e6,3.0898922043430717,49.04590800544558,25.9
2021-02-01,6.2,755000.0,4.43175e6,2.7666102742419794,44.6227463587416,27.5
2021-03-01,6.1,669250.0,3.97525e6,2.477362382605336,40.612498075497314,29.6
2021-04-01,6.1,589000.0,3.788e6,2.35414025405822,38.59246318128229,28.3
2021-05-01,5.8,469200.0,3.6216e6,2.2530795072788354,38.84619840135923,29.7
2021-06-01,5.9,410500.0,3.26425e6,2.0250694823564444,34.32321156536346,32.0
2021-07-01,5.4,363800.0,2.8722e6,1.7786061949642693,32.93715175859758,29.8
2021-08-01,5.2,349250.0,2.6055e6,1.6129631349243199,31.018521825467687,29.4
2021-09-01,4.8,340500.0,2.52175e6,1.561029812311197,32.52145442314994,28.6
2021-10-01,4.5,283400.0,2.3124e6,1.4297019908495117,31.771155352211373,26.9
2021-11-01,4.2,239500.0,1.9935e6,1.2281674521763237,29.242082194674374,28.9
2021-12-01,3.9,214500.0,1.7915e6,1.1030724709069637,28.283909510434967,28.1
2022-01-01,4.0,237400.0,1.778e6,1.0865778907677546,27.164447269193865,24.5
2022-02-01,3.8,222000.0,1.722e6,1.0508842806752023,27.654849491452694,26.2
2022-03-01,3.6,218000.0,1.6535e6,1.0063846233437412,27.95512842621503,24.1
2022-04-01,3.6,215600.0,1.5186e6,0.9262580054894786,25.729389041374407,24.8
2022-05-01,3.6,212250.0,1.41175e6,0.8593664398154347,23.871289994873184,22.5
2022-06-01,3.6,216750.0,1.35075e6,0.8236180046584798,22.878277907179996,22.3
2022-07-01,3.5,215000.0,1.3348e6,0.8139520702481858,23.25577343566245,22.1
2022-08-01,3.7,210250.0,1.3345e6,0.8101922119552679,21.897086809601834,22.3
2022-09-01,3.5,190500.0,1.29575e6,0.7871205632399663,22.48915894971332,20.3
2022-10-01,3.7,201400.0,1.3866e6,0.8421704748369228,22.761364184781698,20.8
2022-11-01,3.6,212500.0,1.5125e6,0.9193019990639835,25.53616664066621,21.4
2022-12-01,3.5,210600.0,1.6248e6,0.9849302280469916,28.140863658485475,19.5
2023-01-01,3.4,199500.0,1.66e6,1.0010130734719476,29.441560984469046,20.4
2023-02-01,3.6,218500.0,1.734e6,1.0430012451052926,28.972256808480353,19.3
2023-03-01,3.5,242000.0,1.804e6,1.081982354811043,30.9137815660298,19.5
